id,original_dialogue,translated_dialogue,original_summary,translated_summary
13730939,"Marty: Hiya, I have a favour to ask... can you pick up Marcel from school?
Christine: Sure, you ok?
Marty: Not really, I think I have sprained my ankle...
Christine: Oh no, have you seen see a doctor?
Marty: I was gonna see how it went today and might go tomorrow...
Christine: Are you sure? I'm happy to take you now if you want?
Marty: Nah, it can wait, that'll leave us in trouble with the kids...
Christine: OK, I'll pick up Marcel then.
Christine: Do you need anything from the shops or something?
Marty: No we are good thanks. we'll have pizza night, Marcel can sort us out...
Christine: I'm on a late shift tomorrow, shall I take Marcel in tomorrow morning? I'll take you to the doctor afterwards if you want?
Marty: That would be awesome, thank you for your help...
Christine: No problem, you'll have to call the school though.
Marty: Good one, will do that now...
Christine: See you around 4.
Marty: Thank you so much!","مارتین: سلام، یک درخواست دارم... می‌تونی مارسل رو از مدرسه برداری؟
کریستین: حتماً، حالتون خوبه؟
مارتین: چندان نه، فکر می‌کنم مچ پایم پیچ خورده...
کریستین: اوه نه، آیا دکتر رفتی؟
مارتین: می‌خواستم ببینم امروز چطور می‌شه و شاید فردا برم...
کریستین: مطمئنی؟ اگر بخواهی الآن خوشحال می‌شوم که تو را ببرم.
مارتین: نه، می‌تونه صبر کنه، این کار ما رو با بچه‌ها در دردسر می‌اندازه...
کریستین: باشه، پس من مارسل رو می‌برم.
کریستین: چیزی از فروشگاه‌ها لازم داری یا چیزی؟
مارتین: نه، ما خوبیم، مرسی. امشب شب پیتزا داریم، مارسل می‌تونه از پسش بر بیاد...
کریستین: فردا شیفت دیر دارم، می‌خواهی فردا صبح مارسل رو ببرم؟ بعدش اگر بخواهی تو رو به دکتر می‌برم؟
مارتین: این فوق‌العاده است، ممنون بابت کمکت...
کریستین: هیچ مشکلی نیست، اما باید به مدرسه زنگ بزنی.
مارتین: نکته خوبی بود، الآن این کار رو انجام می‌دم...
کریستین: تا حوالی ساعت ۴ می‌بینمت.
مارتین: خیلی ممنون!",Marty thinks she has sprained her ankle. Marty wants to go to the doctor tomorrow. Christine will pick up Marcel from school today. Tomorrow Christine will take Marcel to school and Marty to the doctor. Marty will call the school. Christine and Marty will meet around 4. ,مارتین فکر می‌کند که مچ پایش پیچ خورده است. مارتین می‌خواهد فردا به پزشک برود. کریستین امروز مارسل را از مدرسه خواهد برد. فردا کریستین مارسل را به مدرسه خواهد برد و مارتین را به پزشک. مارتین با مدرسه تماس خواهد گرفت. کریستین و مارتین حدود ساعت ۴ با هم ملاقات خواهند کرد.
13813429,"Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P","پیتون: من ازت خواسته‌ام که اون بازی ویدئویی رو برام بیاری  
کامرون: عزیزم، من وقت کافی برای برگشتن به خونه ندارم  
پیتون: کی به خونه می‌رسی؟  
کامرون: فکر می‌کنم باید یک هفته دیگه بیرون از شهر بمونم  
پیتون: نمی‌تونی فقط اون بازی رو از طریق پیک بفرستی؟ :P  
کامرون: بی‌رحم نباش :/  
پیتون: کار رو انجام بده و بعد به خونه بیا. هر چه زودتر :P",Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.,پیتن منتظر است که کمرون کنسول بازی را بیاورد. به احتمال زیاد کمرون برای یک هفته دیگر هم غایب خواهد بود.
13828511,"Willyx: how did your job interview go?
Alicja: it's tomorrow :D
Willyx: sorry
Alicja: it's ok :)
Willyx: let me know how it went
Alicja: sure","ویلیکس: مصاحبه شغلی‌ات چطور بود؟  
آلیسیا: فردا است :D  
ویلیکس: معذرت می‌خواهم  
آلیسیا: اشکالی ندارد :)  
ویلیکس: به من بگو چطور شد  
آلیسیا: حتماً",Alicja's job interview is tomorrow. She will inform Willyx how it goes.,مصاحبه شغلی الیجا فردا است. او به ویلیکس اطلاع خواهد داد که چطور پیش رفت.
13729320-1,"Paul: I just came back home
Paul: What a busy day
Paul: I forgot about my physiotherapy 
Emma: Oh no
Paul: It's ok, I'll schedule a new appointment
Emma: I'll be home after midnight
Paul: Do you want me to prepare some food for you?
Emma: That would be lovely","پل: من تازه به خانه برگشتم  
پل: چه روز شلوغی بود  
پل: من درمان فیزیوتراپی‌ام را فراموش کردم  
اما: اوه نه  
پل: اشکالی ندارد، یک قرار جدید می‌گذارم  
اما: من بعد از نیمه شب به خانه می‌رسم  
پل: آیا می‌خواهی کمی غذا برایت آماده کنم؟  
اما: این خیلی خوب خواهد بود","Paul forgot about his physiotherapy and he will schedule a new appointment. Emma will be home after midnight, so Paul will prepare some food for her.",پل درمان فیزیکی‌اش را فراموش کرده و قرار است یک وقت جدید تنظیم کند. اما بعد از نیمه‌شب به خانه می‌رسد، بنابراین پل برای او کمی غذا آماده خواهد کرد.
13729210,"Sean: I overslept :/
Sam: Again??
Sean: I know.","شان: من خوابم برد :/
سام: دوباره؟؟
شان: می‌دونم.",Sean overslept again.,شان دوباره خوابش برد.
13680312,"Chris: <file_photo>
Chris: Maybe not he best photo XD
Chris: and im the middle one here
Chris: and you can bring swimming trunks as well because there's opportunity to go to jacuzzi in our garden :))
Tom: a jacuzzzzzi????
Chris: oohhhh yeeaahh
Tom: O my godddd.
Tom: Is it big enough for a few people? I feel I woul feel wierd out there on my own :)
Chris:  Yeee, for 5-6 people no problem.
Tom: So you and your brother will join me? :D
Chris: Yes hahaha meybe we can invite someone else or only our little group.
Chris: An maybe watch sth on TV or just make a conversation hhahaha
Tom: Wait you've got a tv outside????
Chris: well we can bring it there :P
Chris: From our living room
Tom: Do you have WiFi?
Chris: Yes
Tom: Nice, I only get 6GB on my phone when I get outside Ireland
Chris: Yeah, kind a low amount
Tom: Can't wait!
Chris: Me too! :)","کریس: <عکس_فایل>  
کریس: شاید بهترین عکس نیست XD  
کریس: و من اون وسط هستم  
کریس: و می‌تونی شلوارک شنا هم بیاری چون فرصتی برای رفتن به جکوزی در باغ‌مون هست :))  
تام: جکوزییی؟؟؟  
کریس: اوه، بله!  
تام: وای خدای من.  
تام: آیا اندازه‌اش برای چند نفر کافی هست؟ احساس می‌کنم تنهایی اونجا حال خوبی نداشته باشم :)  
کریس: بله، برای ۵-۶ نفر مشکلی نیست.  
تام: پس تو و برادرت به من ملحق می‌شید؟ :D  
کریس: بله، hahaha شاید بتونیم کسی دیگه‌ای رو دعوت کنیم یا فقط به گروه کوچکمون بسنده کنیم.  
کریس: و شاید بتونیم چیزی هم در تلویزیون تماشا کنیم یا فقط صحبت کنیم hahaha  
تام: صبر کن، شما تلویزیون بیرون دارید؟؟؟  
کریس: خوب، می‌تونیم اون رو بیاریم اونجا :P  
کریس: از اتاق نشیمن‌مون  
تام: آیا وای‌فای دارید؟  
کریس: بله  
تام: عالیه، من وقتی به خارج از ایرلند میرم فقط ۶ گیگ دیتای روی تلفن‌ام دارم  
کریس: آره، یه مقدار کمیه  
تام: منتظرم!  
کریس: من هم! :)",Chris and Tom are planning a meeting at Chris' place. Chris has a Jacuzzi in his garden. Chris has WiFi and can bring his TV outside. Tom has a low internet limit whenever he's outside of Ireland.,کریس و تام در حال برنامه‌ریزی برای یک ملاقات در خانه‌ی کریس هستند. کریس در باغش یک جکوزی دارد. او اینترنت پرسرعت و وای‌فای دارد و می‌تواند تلویزیونش را به خارج ببرد. تام هنگامیکه خارج از ایرلند است، محدودیت اینترنت پایینی دارد.
13730736,"Harry: heyyyy are you there??
Cindy: Yes dear what is it?
Harry: Can you call Ela and tell her i need to talk urgent please pick my call.
Cindy: what happened now? an other fight :O
Harry: please tell her
Cindy: MAN! you guys... am i some kind of a messenger service here?
Harry: PLEASEEEEEEEEE ?
Cindy: ok doing.... but thats the last time.
Harry: Yes like always:P
Cindy: Hate you seriously man.
Harry: Thank you
Cindy: Done you can call her now.","هری: هیییی، اونجا هستی؟  
سندی: بله عزیزم، چه اتفاقی افتاده؟  
هری: می‌تونی با الّا تماس بگیری و بهش بگی که من فوری باید صحبت کنم، لطفاً زنگم رو جواب بده.  
سندی: الان چی شده؟ دوباره دعوا؟ :O  
هری: لطفاً بهش بگو.  
سندی: آخه! شماها... من اینجا که پیغام‌رسون نیستم!  
هری: لطفاً؟؟؟؟؟  
سندی: باشه، دارم انجام می‌دم... ولی این آخرین بارشه.  
هری: بله، مثل همیشه :P  
سندی: جدی نفرت دارم ازت.  
هری: مرسی.  
سندی: تموم شد، الآن می‌تونی باهاش تماس بگیری.",Ela is not taking Harry's phone calls. Cindy calls Ela at Harry's request.,الا به تماس‌های تلفنی هری جواب نمی‌دهد. سندی به درخواست هری با الا تماس می‌گیرد.
13829218,"Adam: Did you take the dog for a walk?
Mike: No, I did not have time,
Adam: Ok, I'll take him with me.","آدام: آیا سگ را برای پیاده‌روی بردی؟  
مایک: نه، وقت نداشتم.  
آدام: باشه، من او را با خودم می‌برم.","Mike didn't have time to take the dog for a walk, so Adam will take it with him.",مایک وقت نداشت که سگ را بیرون ببرد، بنابراین آدام آن را با خود می‌برد.
13729697,"Sophie: When r u going to Poanań?
Murphy: On Tuesday. 
Sophie: And you're coming back the same day?
Murphy: Yes, in the afternoon, but I don't know the exact hour. ","سوفی: کی به پوانان می‌ری؟
مورفی: روز سه‌شنبه.
سوفی: و همان روز برمی‌گردی؟
مورفی: بله، بعدازظهر، اما نمی‌دانم ساعت دقیقش چه موقع است.",Murphy is going to Poanań on Tuesday and coming back on the same day in the afternoon.,مورفی روز سه‌شنبه به پوانان می‌رود و همان روز بعدازظهر برمی‌گردد.
13729407,"Monica: How are you doing?
Gaia: I'm fine, mum.
Monica: All good at the university?
Gaia: A lot of work, but all good.
Monica: I guess you'll have a lot of exams this term
Gaia: 6
Gaia: But only one is really hard ","مونیکا: حالت چطور است؟  
گایا: خوبم، مامان.  
مونیکا: دانشگاه همه چیز خوب است؟  
گایا: کارهای زیادی هست، اما همه چیز خوب است.  
مونیکا: فکر می‌کنم این ترم امتحان‌های زیادی خواهی داشت.  
گایا: ۶ تا.  
گایا: اما فقط یکی واقعاً سخت است.",Gaia has 6 exams this semestre. One is very difficult.,گایا در این نیم‌سال ۶ امتحان دارد. یکی از آن‌ها بسیار دشوار است.
